Customer City,Customer Country,Customer Email,Customer Fname,Customer Id,Customer Lname,Customer Password,Customer Segment,Customer State,Customer Street,Customer Zipcode,Latitude,Longitude
Caguas,Puerto Rico,XXXXXXXXX,John,4126,Stokes,XXXXXXXXX,Consumer,PR,9920 Little Lane,725,18.22985077,-66.37062073
Caguas,Puerto Rico,XXXXXXXXX,Lydia,17035,Huffman,XXXXXXXXX,Consumer,PR,4839 Lazy View,725,18.2863884,-66.03705597
Caguas,Puerto Rico,XXXXXXXXX,Mary,5477,Smith,XXXXXXXXX,Consumer,PR,7017 Dewy Road,725,18.25603294,-66.37062073
Caguas,Puerto Rico,XXXXXXXXX,Mary,8565,Smith,XXXXXXXXX,Corporate,PR,3491 Indian Pony Edge,725,18.2432766,-66.37059021
Caguas,Puerto Rico,XXXXXXXXX,Rhoda,16991,Lambert,XXXXXXXXX,Consumer,PR,5455 Red Lagoon Maze,725,18.26008034,-66.03705597
Caguas,Puerto Rico,XXXXXXXXX,Theresa,8106,Lynch,XXXXXXXXX,Consumer,PR,5982 Round Ledge,725,18.29739571,-66.37057495
Citrus Heights,EE. UU.,XXXXXXXXX,Kimberly,2579,Smith,XXXXXXXXX,Consumer,CA,3867 Bright Zephyr Ledge,95610,38.67052841,-121.26931
Granada Hills,EE. UU.,XXXXXXXXX,Mary,483,Smith,XXXXXXXXX,Consumer,CA,7176 Bright Timber Passage,91344,34.26103973,-118.5636902
Martinsburg,EE. UU.,XXXXXXXXX,Charles,3283,Ramos,XXXXXXXXX,Consumer,WV,3882 Golden Maze,25401,39.45571137,-77.96917725
Morrisville,EE. UU.,XXXXXXXXX,Cecilia,20226,Arnold,XXXXXXXXX,Home Office,PA,5292 Umber Timber Extension,19067,40.20738983,-74.79347992
Orlando,EE. UU.,XXXXXXXXX,Faith,14995,Daniel,XXXXXXXXX,Consumer,FL,381 Dusty Street,32825,28.55625916,-81.27587128
San Jose,EE. UU.,XXXXXXXXX,Mary,2256,Smith,XXXXXXXXX,Consumer,CA,8688 Amber Creek Round,95122,37.3288765,-121.8501511
South Gate,EE. UU.,XXXXXXXXX,Kenneth,7770,Smith,XXXXXXXXX,Corporate,CA,7519 Quaking Green,90280,33.96234512,-118.2134171
Caguas,Puerto Rico,XXXXXXXXX,Cassandra,14225,Wilkerson,XXXXXXXXX,Corporate,PR,2974 Lazy Hollow,725,18.27460861,-66.03705597
Caguas,Puerto Rico,XXXXXXXXX,Crystal,9602,Smith,XXXXXXXXX,Home Office,PR,5238 Amber Villas,725,18.21647072,-66.37059021
Caguas,Puerto Rico,XXXXXXXXX,Danielle,3325,Rios,XXXXXXXXX,Corporate,PR,9775 Middle River Townline,725,18.2238369,-66.37052918
Caguas,Puerto Rico,XXXXXXXXX,Danielle,16225,Bowman,XXXXXXXXX,Corporate,PR,5224 Thunder Pines,725,18.23958778,-66.03704834
Caguas,Puerto Rico,XXXXXXXXX,Daryl,14913,Thornton,XXXXXXXXX,Consumer,PR,475 Colonial Autoroute,725,18.27243233,-66.03705597
Caguas,Puerto Rico,XXXXXXXXX,Robert,11607,Smith,XXXXXXXXX,Corporate,PR,8874 Harvest Hills Grove,725,18.29012871,-66.3706131
Chicago,EE. UU.,XXXXXXXXX,Clementine,16817,Trevino,XXXXXXXXX,Corporate,IL,8832 Old Quay,60637,41.7828064,-87.61464691
Cleveland,EE. UU.,XXXXXXXXX,Ainsley,14430,Green,XXXXXXXXX,Corporate,OH,4144 Quiet Orchard,44105,41.44255066,-81.70441437
Columbus,EE. UU.,XXXXXXXXX,Hannah,5636,Smith,XXXXXXXXX,Corporate,GA,6339 Honey Pathway,31907,32.52082825,-84.88657379
Decatur,EE. UU.,XXXXXXXXX,Aspen,17192,Moody,XXXXXXXXX,Consumer,GA,6257 Round Panda Towers,30032,33.76404572,-84.25080872
Encinitas,EE. UU.,XXXXXXXXX,Tiffany,5177,Hughes,XXXXXXXXX,Home Office,CA,7486 Cozy End,92024,33.04647064,-117.2896729
Garland,EE. UU.,XXXXXXXXX,Frank,11363,Paul,XXXXXXXXX,Consumer,TX,3312 Sleepy Lake Parade,75040,32.94816971,-96.64925385
La Habra,EE. UU.,XXXXXXXXX,Mary,10993,Smith,XXXXXXXXX,Home Office,CA,8779 Shady Parkway,90631,33.92438507,-117.9593506
Lutz,EE. UU.,XXXXXXXXX,Mary,9966,Smith,XXXXXXXXX,Corporate,FL,2112 Misty Island View,33549,28.08681297,-82.43898773
Milwaukee,EE. UU.,XXXXXXXXX,Daniel,6676,Rivera,XXXXXXXXX,Consumer,WI,5420 Rocky Port,53215,43.01842117,-89.287117
Phoenix,EE. UU.,XXXXXXXXX,Patrick,10010,Diaz,XXXXXXXXX,Corporate,AZ,1400 Silent Run,85033,33.4926796,-112.2088623
Sanford,EE. UU.,XXXXXXXXX,Debra,11898,Smith,XXXXXXXXX,Corporate,NC,3332 High Wharf,27330,35.5357666,-79.18691254
Toms River,EE. UU.,XXXXXXXXX,Gretchen,16234,Shepherd,XXXXXXXXX,Consumer,NJ,659 Iron Manor,8753,39.95728302,-74.19393158
Union,EE. UU.,XXXXXXXXX,Cleo,12586,Harrison,XXXXXXXXX,Consumer,NJ,5593 Indian Trail,7083,40.70845795,-74.25527954
Aguadilla,Puerto Rico,XXXXXXXXX,Mary,2261,Smith,XXXXXXXXX,Home Office,PR,1819 Noble Ramp,603,18.44935989,-67.15180206
Bellingham,EE. UU.,XXXXXXXXX,Mary,11849,Randolph,XXXXXXXXX,Home Office,WA,9393 Golden View Pike,98226,48.77095795,-122.4511185
Bronx,EE. UU.,XXXXXXXXX,Mary,4926,Smith,XXXXXXXXX,Corporate,NY,109 Hazy Heath,10473,40.80741882,-73.85780335
Bronx,EE. UU.,XXXXXXXXX,Myra,17126,Arnold,XXXXXXXXX,Consumer,NY,8976 Old Hickory Landing,10467,40.87185669,-73.86618805
Caguas,Puerto Rico,XXXXXXXXX,Jennifer,19440,Holmes,XXXXXXXXX,Corporate,PR,6826 Quiet Lane,725,18.25866509,-66.03705597
Caguas,Puerto Rico,XXXXXXXXX,Mariam,15059,Goodwin,XXXXXXXXX,Corporate,PR,8324 Little Common,725,18.27899361,-66.0370636
Caguas,Puerto Rico,XXXXXXXXX,Mary,698,Smith,XXXXXXXXX,Corporate,PR,1865 Dusty Deer Mountain,725,18.2275734,-66.04371643
Caguas,Puerto Rico,XXXXXXXXX,Mary,1444,Smith,XXXXXXXXX,Corporate,PR,2275 Old Grove Heights,725,18.23011589,-66.3706131
Caguas,Puerto Rico,XXXXXXXXX,Mary,11401,Smith,XXXXXXXXX,Consumer,PR,7550 Bright Goose Boulevard,725,18.21956253,-66.37063599
Caguas,Puerto Rico,XXXXXXXXX,Paul,4943,Sosa,XXXXXXXXX,Consumer,PR,3327 Indian Centre,725,18.28994179,-66.37062073
Danbury,EE. UU.,XXXXXXXXX,Samantha,15311,Duke,XXXXXXXXX,Home Office,CT,2205 Velvet Plaza,6810,41.39585114,-73.45462036
Fairfield,EE. UU.,XXXXXXXXX,Lenore,20160,Hudson,XXXXXXXXX,Consumer,OH,690 Cozy Meadow,45014,39.35150528,-84.54999542
Gardena,EE. UU.,XXXXXXXXX,Madison,6132,Smith,XXXXXXXXX,Consumer,CA,3361 Crystal Crescent,90247,33.89164734,-118.299408
Moline,EE. UU.,XXXXXXXXX,Sharon,7451,Smith,XXXXXXXXX,Corporate,IL,1875 Jagged Moor,61265,41.49992752,-90.51541138
Morristown,EE. UU.,XXXXXXXXX,Renee,13606,Berry,XXXXXXXXX,Consumer,NJ,1052 Golden Deer Lookout,7960,40.79858398,-74.4823761
Oregon City,EE. UU.,XXXXXXXXX,Diane,1549,Wiggins,XXXXXXXXX,Corporate,OR,2556 Bright Butterfly Circuit,97045,45.36235046,-122.6256409
Philadelphia,EE. UU.,XXXXXXXXX,Mary,11170,Newman,XXXXXXXXX,Corporate,PA,7518 Noble Parkway,19149,40.03775024,-75.06806183
Salina,EE. UU.,XXXXXXXXX,Katherine,11803,Smith,XXXXXXXXX,Consumer,KS,5777 Pleasant Common,67401,38.81181717,-97.72869873
San Francisco,EE. UU.,XXXXXXXXX,Cora,12803,Quinn,XXXXXXXXX,Corporate,CA,9768 Merry Cloud Court,94109,37.79001999,-122.4195938
Trujillo Alto,Puerto Rico,XXXXXXXXX,Mary,4076,Suarez,XXXXXXXXX,Consumer,PR,4480 Pleasant Branch Parkway,976,18.36678124,-66.02749634
West Haven,EE. UU.,XXXXXXXXX,Cathleen,18649,Hansen,XXXXXXXXX,Home Office,CT,9084 Noble Horse Crescent,6516,41.27688217,-72.96446991
Winnetka,EE. UU.,XXXXXXXXX,Kyra,13598,Porter,XXXXXXXXX,Consumer,CA,9792 Quaking Robin Grounds,91306,34.20909119,-118.5710068
Woodside,EE. UU.,XXXXXXXXX,Mary,9750,Smith,XXXXXXXXX,Consumer,NY,7293 Harvest Valley,11377,40.74272919,-73.89289093
York,EE. UU.,XXXXXXXXX,Edward,2522,Dominguez,XXXXXXXXX,Consumer,PA,1108 Lost Campus,17404,39.96356964,-76.76670837
Apex,EE. UU.,XXXXXXXXX,Kelsie,17514,Conley,XXXXXXXXX,Corporate,NC,8249 Misty End,27502,35.73103714,-78.85575104
Caguas,Puerto Rico,XXXXXXXXX,Mary,6061,Powell,XXXXXXXXX,Corporate,PR,4204 Iron Hollow,725,18.21950722,-66.37056732
Caguas,Puerto Rico,XXXXXXXXX,Mary,12199,Smith,XXXXXXXXX,Consumer,PR,6159 Middle Vale,725,18.29269028,-66.37062836
Caguas,Puerto Rico,XXXXXXXXX,Quin,16301,Manning,XXXXXXXXX,Corporate,PR,2161 Burning Maze,725,18.23150063,-66.03705597
Caguas,Puerto Rico,XXXXXXXXX,Wanda,14415,Lynn,XXXXXXXXX,Corporate,PR,338 Heather Orchard,725,18.24596977,-66.03704834
Carson,EE. UU.,XXXXXXXXX,Angela,6818,Daniel,XXXXXXXXX,Home Office,CA,2211 Lazy Wharf,90745,33.83358002,-118.2306366
Chicago,EE. UU.,XXXXXXXXX,Kenneth,11417,Whitney,XXXXXXXXX,Consumer,IL,6697 Thunder Dale Downs,60649,41.75909424,-87.56176758
Dallas,EE. UU.,XXXXXXXXX,Mary,20615,Reed,XXXXXXXXX,Consumer,TX,1465 Quaking Ledge,75227,32.77589798,-96.68588257
Denver,EE. UU.,XXXXXXXXX,Genevieve,19597,Mcmillan,XXXXXXXXX,Consumer,CO,1229 Bright Robin Corners,80231,39.69430161,-105.0251312
El Paso,EE. UU.,XXXXXXXXX,Calista,14773,Fuentes,XXXXXXXXX,Corporate,TX,3032 Dusty Loop,79924,31.89463425,-106.4120712
Elyria,EE. UU.,XXXXXXXXX,Genevieve,19358,Joyce,XXXXXXXXX,Corporate,OH,4776 Crystal River Stead,44035,41.42148209,-82.09407044
Escondido,EE. UU.,XXXXXXXXX,Sean,4866,Hoffman,XXXXXXXXX,Corporate,CA,8767 Silent Range,92026,33.13901901,-117.0928192
Fairfield,EE. UU.,XXXXXXXXX,Mary,1433,Turner,XXXXXXXXX,Home Office,CA,9612 Cozy Line,94533,38.25131607,-122.0456543
Fullerton,EE. UU.,XXXXXXXXX,Victoria,1261,Hancock,XXXXXXXXX,Consumer,CA,1632 Honey Abbey,92833,33.86329651,-117.9716263
Los Angeles,EE. UU.,XXXXXXXXX,William,6763,Salas,XXXXXXXXX,Corporate,CA,8503 Shady Autumn Drive,90063,34.04621506,-118.1860352
Oregon City,EE. UU.,XXXXXXXXX,John,6704,Church,XXXXXXXXX,Consumer,OR,3902 Umber Valley,97045,45.35498428,-122.6026993
Philadelphia,EE. UU.,XXXXXXXXX,Rachel,17543,Mccormick,XXXXXXXXX,Home Office,PA,229 Dewy Road,19144,40.03124619,-75.18191528
Plainfield,EE. UU.,XXXXXXXXX,Christine,13638,Domingue,XXXXXXXXX,Home Office,IL,5919 Hidden Anchor Port,60544,41.60863876,-88.20204163
Saint Louis,EE. UU.,XXXXXXXXX,Mary,11120,Smith,XXXXXXXXX,Corporate,MO,4534 Silver Limits,63116,38.58456039,-90.26252747
Scottsdale,EE. UU.,XXXXXXXXX,Mary,505,Smith,XXXXXXXXX,Corporate,AZ,6281 Amber Autumn Hill,85254,29.40739441,-98.65895081
Tulare,EE. UU.,XXXXXXXXX,Brianna,19916,Aguirre,XXXXXXXXX,Consumer,CA,6316 Quiet Pines,93274,36.20911789,-119.3270798
Union City,EE. UU.,XXXXXXXXX,Julia,4925,Zavala,XXXXXXXXX,Corporate,NJ,5593 Indian Trail,7087,40.7615242,-74.03826904
Algonquin,EE. UU.,XXXXXXXXX,Aspen,18964,Coleman,XXXXXXXXX,Consumer,IL,4616 Red Anchor Gardens,60102,42.17568588,-88.37289429
Bronx,EE. UU.,XXXXXXXXX,Medge,20364,Harvey,XXXXXXXXX,Consumer,NY,444 Grand Corner,10462,40.83794022,-73.85604858
Caguas,Puerto Rico,XXXXXXXXX,Alice,10990,Wyatt,XXXXXXXXX,Consumer,PR,9317 Stony Townline,725,18.21441841,-66.37052918
Caguas,Puerto Rico,XXXXXXXXX,Amanda,6173,Lewis,XXXXXXXXX,Home Office,PR,3927 Indian Village,725,18.21661949,-66.37063599
Caguas,Puerto Rico,XXXXXXXXX,Calista,15217,Prince,XXXXXXXXX,Corporate,PR,4145 Easy Via,725,18.2822113,-66.03705597
Caguas,Puerto Rico,XXXXXXXXX,Imani,20503,Vargas,XXXXXXXXX,Home Office,PR,5234 Grand Pioneer Link,725,18.26034927,-66.0370636
Caguas,Puerto Rico,XXXXXXXXX,Jane,10080,Smith,XXXXXXXXX,Corporate,PR,3189 Grand Concession,725,18.29292488,-66.37059784
Caguas,Puerto Rico,XXXXXXXXX,Mary,357,King,XXXXXXXXX,Home Office,PR,23 Old Corners,725,18.24236298,-66.02407837
Caguas,Puerto Rico,XXXXXXXXX,Mary,3230,Jones,XXXXXXXXX,Consumer,PR,3051 Dewy Creek Harbour,725,18.20485306,-66.37054443
Caguas,Puerto Rico,XXXXXXXXX,Mary,12047,Moody,XXXXXXXXX,Corporate,PR,8233 Grand Beacon Boulevard,725,18.28306961,-66.37052918
Caguas,Puerto Rico,XXXXXXXXX,Quail,14289,Callahan,XXXXXXXXX,Home Office,PR,4090 Colonial End,725,18.29020119,-66.03705597
Caguas,Puerto Rico,XXXXXXXXX,Robert,3857,Everett,XXXXXXXXX,Consumer,PR,1855 Silver Manor,725,18.23091888,-66.37056732
Caguas,Puerto Rico,XXXXXXXXX,Sharon,11182,Barker,XXXXXXXXX,Consumer,PR,2351 Hidden Pike,725,18.29151726,-66.37051392
Dorchester Center,EE. UU.,XXXXXXXXX,Mary,1083,Herman,XXXXXXXXX,Corporate,MA,4720 Noble Hills Wynd,2124,42.29180145,-71.0724411
Honolulu,EE. UU.,XXXXXXXXX,Vivien,15268,Becker,XXXXXXXXX,Corporate,HI,2484 High Embers Pines,96822,21.30562019,-157.8386993
Littleton,EE. UU.,XXXXXXXXX,Farrah,20619,Tucker,XXXXXXXXX,Home Office,CO,4212 Honey Trail,80126,39.522995,-104.9482193
Miami,EE. UU.,XXXXXXXXX,Shannon,19296,Potter,XXXXXXXXX,Consumer,FL,2679 Rustic Loop,33165,25.74022484,-80.36169434
Mililani,EE. UU.,XXXXXXXXX,Mark,6538,Edwards,XXXXXXXXX,Corporate,HI,3931 Green Concession,96789,21.4479599,-158.016037
Newark,EE. UU.,XXXXXXXXX,Jessica,10090,Smith,XXXXXXXXX,Home Office,DE,7810 Cinder Harbour,19711,39.67436981,-75.76576996
Riverside,EE. UU.,XXXXXXXXX,Mary,6225,Smith,XXXXXXXXX,Corporate,CA,8963 Cinder Sky Carrefour,92509,34.02658844,-117.3722153
Tempe,EE. UU.,XXXXXXXXX,Stacey,16254,Huff,XXXXXXXXX,Consumer,AZ,8598 Red Dale Forest,85283,33.35738754,-111.9551849
Apex,EE. UU.,XXXXXXXXX,Mary,9104,Bryan,XXXXXXXXX,Consumer,NC,3663 Umber Cloud Arbor,27502,35.71437836,-78.85501862
Aurora,EE. UU.,XXXXXXXXX,Imogene,18354,Reilly,XXXXXXXXX,Consumer,CO,24 Merry Oak Loop,80012,39.75177002,-104.7829666
Caguas,Puerto Rico,XXXXXXXXX,Barbara,3630,King,XXXXXXXXX,Corporate,PR,3450 Quiet Hickory Harbour,725,18.28982925,-66.37052918
Caguas,Puerto Rico,XXXXXXXXX,Courtney,17149,Riddle,XXXXXXXXX,Home Office,PR,6449 Merry Lagoon Drive,725,18.27122498,-66.0370636
Caguas,Puerto Rico,XXXXXXXXX,Mary,3012,Smith,XXXXXXXXX,Consumer,PR,7713 Colonial Estates,725,18.20485878,-66.37054443
Caguas,Puerto Rico,XXXXXXXXX,Mary,7968,Garcia,XXXXXXXXX,Consumer,PR,6751 Cozy Freeway,725,18.24199486,-66.37052155
Caguas,Puerto Rico,XXXXXXXXX,Mary,8274,Mcgrath,XXXXXXXXX,Consumer,PR,1905 Broad Apple Highway,725,18.27042198,-66.37054443
Caguas,Puerto Rico,XXXXXXXXX,Maryam,20113,Jensen,XXXXXXXXX,Consumer,PR,2027 Heather Hickory Crescent,725,18.27232933,-66.0370636
Caguas,Puerto Rico,XXXXXXXXX,Wynter,15900,Pollard,XXXXXXXXX,Home Office,PR,1510 Silent Inlet,725,18.25638199,-66.03704834
Carson,EE. UU.,XXXXXXXXX,Tiffany,8412,Wagner,XXXXXXXXX,Home Office,CA,1453 Lost Oak Green,90745,33.83181381,-118.2469788
Chicago,EE. UU.,XXXXXXXXX,Kevyn,18016,Alston,XXXXXXXXX,Home Office,IL,7017 Sunny Falls,60621,41.77276993,-87.63503265
Chicago,EE. UU.,XXXXXXXXX,Rae,14300,Ayala,XXXXXXXXX,Home Office,IL,6324 Jagged Orchard,60647,41.77769089,-87.74264526
Fayetteville,EE. UU.,XXXXXXXXX,James,5883,Garner,XXXXXXXXX,Consumer,NC,6058 Stony Walk,28314,34.93714523,-78.74209595
Glendale,EE. UU.,XXXXXXXXX,Jayme,19785,Church,XXXXXXXXX,Corporate,AZ,636 Middle Mountain Farms,85301,33.5399437,-112.1772079
Las Vegas,EE. UU.,XXXXXXXXX,Mary,3078,Smith,XXXXXXXXX,Consumer,NV,2839 Red Robin Lookout,89119,36.13700867,-115.1615906
Longview,EE. UU.,XXXXXXXXX,Carol,736,Gill,XXXXXXXXX,Consumer,WA,8055 Fallen Parkway,98632,46.40974426,-120.5451202
Milford,EE. UU.,XXXXXXXXX,Mary,10587,Smith,XXXXXXXXX,Consumer,CT,9842 Foggy Range,6460,42.74489975,-83.61791229
New York,EE. UU.,XXXXXXXXX,Mary,5035,Drake,XXXXXXXXX,Consumer,NY,1674 Hidden Field,10032,40.67412949,-73.90653992
Portland,EE. UU.,XXXXXXXXX,Geraldine,17833,Chase,XXXXXXXXX,Consumer,OR,6115 Burning River Villas,97229,45.54113007,-122.7773743
San Antonio,EE. UU.,XXXXXXXXX,Bree,12779,Ball,XXXXXXXXX,Home Office,TX,7308 Honey Autumn Range,78227,29.38037109,-98.6422348
San Diego,EE. UU.,XXXXXXXXX,Roy,5825,Mckay,XXXXXXXXX,Home Office,CA,6909 Shady Sky Park,92104,32.75012589,-117.1374207
Vista,EE. UU.,XXXXXXXXX,Halee,19624,Weber,XXXXXXXXX,Home Office,CA,5332 Heather Hills Isle,92084,33.97545242,-118.4282608
Aurora,EE. UU.,XXXXXXXXX,Anthony,897,Schultz,XXXXXXXXX,Consumer,IL,3775 Quaking Inlet,60505,41.75807953,-88.31352234
Ballwin,EE. UU.,XXXXXXXXX,Kai,19018,Goodwin,XXXXXXXXX,Corporate,MO,4089 Tawny Prairie Thicket,63021,38.58826065,-90.49710083
Bend,EE. UU.,XXXXXXXXX,Mary,1761,Harris,XXXXXXXXX,Corporate,OR,2125 Heather Valley,97701,44.07079315,-121.3025513
Bronx,EE. UU.,XXXXXXXXX,Amy,10547,Ruiz,XXXXXXXXX,Consumer,NY,1040 Shady Horse Limits,10473,40.8441658,-73.87766266
Brooklyn,EE. UU.,XXXXXXXXX,Kimberly,14459,Kelly,XXXXXXXXX,Corporate,NY,5372 Heather Anchor Canyon,11206,40.70323944,-73.94690704
Brooklyn,EE. UU.,XXXXXXXXX,Leigh,18955,Dodson,XXXXXXXXX,Corporate,NY,8617 Cinder Mountain Forest,11219,40.63466263,-73.99480438
Brooklyn,EE. UU.,XXXXXXXXX,Mary,2066,Garcia,XXXXXXXXX,Consumer,NY,9406 Middle Cider Crest,11229,40.60237885,-73.95497131
Caguas,Puerto Rico,XXXXXXXXX,Barbara,1665,Smith,XXXXXXXXX,Consumer,PR,8365 Thunder Way,725,18.25265694,-66.37055969
Caguas,Puerto Rico,XXXXXXXXX,Mary,348,Smith,XXXXXXXXX,Home Office,PR,20 Bright Barn Woods,725,18.22519684,-66.0062027
Caguas,Puerto Rico,XXXXXXXXX,Mary,3691,Campos,XXXXXXXXX,Consumer,PR,9393 Honey Autoroute,725,18.20783234,-66.3706131
Caguas,Puerto Rico,XXXXXXXXX,Mira,19632,Elliott,XXXXXXXXX,Corporate,PR,3891 Broad Line,725,18.22788811,-66.03705597
Caguas,Puerto Rico,XXXXXXXXX,Rachel,4641,Smith,XXXXXXXXX,Consumer,PR,3369 Clear Fox Landing,725,18.28901863,-66.37057495
Canton,EE. UU.,XXXXXXXXX,Mary,4892,Nichols,XXXXXXXXX,Consumer,MI,5847 Middle Bend,48187,42.32435989,-83.48809815
Los Angeles,EE. UU.,XXXXXXXXX,Arthur,8909,Wallace,XXXXXXXXX,Consumer,CA,6051 Middle Jetty,90007,34.02910996,-118.2830658
New Haven,EE. UU.,XXXXXXXXX,Kenneth,779,Smith,XXXXXXXXX,Corporate,CT,2699 Jagged Horse Highway,6511,32.75642395,-97.18035889
New York,EE. UU.,XXXXXXXXX,Stephanie,6222,Smith,XXXXXXXXX,Corporate,NY,9453 Tawny Close,10003,40.73124313,-73.98880768
Salina,EE. UU.,XXXXXXXXX,Joyce,2147,Smith,XXXXXXXXX,Home Office,KS,8153 Sunny Bluff Grove,67401,38.78660202,-97.78347015
Staten Island,EE. UU.,XXXXXXXXX,Mary,5919,Santiago,XXXXXXXXX,Home Office,NY,9632 Wishing Bend,10306,40.56678009,-74.11734772
Tucson,EE. UU.,XXXXXXXXX,Marilyn,3598,Morris,XXXXXXXXX,Corporate,AZ,1116 Heather Row,85719,32.27982712,-110.9582291
Caguas,Puerto Rico,XXXXXXXXX,Hadassah,14065,Solis,XXXXXXXXX,Corporate,PR,8063 Golden Street,725,18.25697327,-66.03705597
Caguas,Puerto Rico,XXXXXXXXX,Johnny,8605,Morse,XXXXXXXXX,Home Office,PR,4149 Gentle Log Cape,725,18.20575523,-66.37055206
Caguas,Puerto Rico,XXXXXXXXX,Mary,1956,Clay,XXXXXXXXX,Consumer,PR,555 Colonial Butterfly Highway,725,18.22216415,-66.37050629
Caguas,Puerto Rico,XXXXXXXXX,Mary,2490,Ward,XXXXXXXXX,Corporate,PR,5016 Sunny Run,725,18.26098633,-66.3705368
Caguas,Puerto Rico,XXXXXXXXX,Mary,2512,Horne,XXXXXXXXX,Consumer,PR,857 Little Prairie Walk,725,18.28093147,-66.37051392
Caguas,Puerto Rico,XXXXXXXXX,Mary,7346,Hughes,XXXXXXXXX,Home Office,PR,1043 Thunder Spring Mountain,725,18.22855759,-66.37060547
Caguas,Puerto Rico,XXXXXXXXX,Melyssa,15014,Webster,XXXXXXXXX,Corporate,PR,3399 Little Dale,725,18.22821617,-66.03705597
Caguas,Puerto Rico,XXXXXXXXX,Ryan,548,Horton,XXXXXXXXX,Consumer,PR,9022 Foggy Dell,725,18.35910034,-66.07790375
Corona,EE. UU.,XXXXXXXXX,Sydnee,14884,Freeman,XXXXXXXXX,Consumer,NY,7887 Foggy Bluff Autoroute,11368,40.74015808,-73.84850311
Douglasville,EE. UU.,XXXXXXXXX,Bree,20523,Blankenship,XXXXXXXXX,Consumer,GA,437 Cozy Log Range,30135,33.71820068,-84.76467896
Humacao,Puerto Rico,XXXXXXXXX,Debra,8517,Smith,XXXXXXXXX,Consumer,PR,5138 Green Boulevard,791,18.1501503,-65.82595062
La Mirada,EE. UU.,XXXXXXXXX,Nathan,1524,Walker,XXXXXXXXX,Consumer,CA,6278 Fallen Vista,90638,33.9031601,-117.9898758
Martinez,EE. UU.,XXXXXXXXX,Mary,3364,Ramos,XXXXXXXXX,Consumer,CA,1870 Crystal Blossom Towers,94553,38.01199341,-122.1196899
Miami,EE. UU.,XXXXXXXXX,Emily,13252,Harrison,XXXXXXXXX,Consumer,FL,9095 Indian Quail Extension,33157,25.58456993,-80.37361145
Mount Pleasant,EE. UU.,XXXXXXXXX,Shelley,14964,Paul,XXXXXXXXX,Consumer,MI,3901 Iron Parade,48858,43.61513138,-84.60793304
Rialto,EE. UU.,XXXXXXXXX,Veda,18319,Bolton,XXXXXXXXX,Corporate,CA,8399 Cotton Crossing,92376,34.1004982,-117.3561707
Saint Louis,EE. UU.,XXXXXXXXX,Sara,4722,Mclean,XXXXXXXXX,Home Office,MO,4381 Honey Mount,63136,38.6640892,-90.24010468
San Antonio,EE. UU.,XXXXXXXXX,Anastasia,19905,Horton,XXXXXXXXX,Home Office,TX,2423 Tawny Rabbit Trace,78223,29.37377548,-98.46685791
San Bernardino,EE. UU.,XXXXXXXXX,Carl,2386,Mayo,XXXXXXXXX,Corporate,CA,1626 Grand Heights,92404,34.07757568,-117.2078857
Caguas,Puerto Rico,XXXXXXXXX,Grace,10798,Moore,XXXXXXXXX,Corporate,PR,9416 Easy Freeway,725,18.21537209,-66.37062073
Caguas,Puerto Rico,XXXXXXXXX,Hannah,17664,Shepherd,XXXXXXXXX,Corporate,PR,417 Hidden Rabbit Crossing,725,18.21588707,-66.03705597
Caguas,Puerto Rico,XXXXXXXXX,John,6694,Evans,XXXXXXXXX,Corporate,PR,2845 Misty Mountain Freeway,725,18.24501419,-66.37055206
Caguas,Puerto Rico,XXXXXXXXX,Mary,1216,Smith,XXXXXXXXX,Consumer,PR,1141 Quiet Pathway,725,18.28281403,-66.37051392
Caguas,Puerto Rico,XXXXXXXXX,Mary,3244,Garza,XXXXXXXXX,Corporate,PR,3216 Red Glade,725,18.29301834,-66.3706131
Caguas,Puerto Rico,XXXXXXXXX,Mary,5701,Smith,XXXXXXXXX,Home Office,PR,629 Grand Inlet,725,18.20062637,-66.37063599
Caguas,Puerto Rico,XXXXXXXXX,Mary,7104,Rangel,XXXXXXXXX,Home Office,PR,7516 Hidden Valley,725,18.2279911,-66.37052155
Caguas,Puerto Rico,XXXXXXXXX,Mary,7158,Todd,XXXXXXXXX,Consumer,PR,3068 Indian Quail Cove,725,18.2845993,-66.3706131
Caguas,Puerto Rico,XXXXXXXXX,Nadine,13994,Duncan,XXXXXXXXX,Consumer,PR,9394 Clear Corner,725,18.28398895,-66.03704834
Caguas,Puerto Rico,XXXXXXXXX,Nicholas,2176,Meyers,XXXXXXXXX,Home Office,PR,6470 Dusty Fox Green,725,18.27815628,-66.37052155
Caguas,Puerto Rico,XXXXXXXXX,Richard,1989,Leach,XXXXXXXXX,Home Office,PR,9420 Honey Grove Mews,725,18.20192337,-66.37052918
Caguas,Puerto Rico,XXXXXXXXX,Summer,14063,Grimes,XXXXXXXXX,Home Office,PR,7320 Wishing Rise Mall,725,18.21020889,-66.03705597
Caguas,Puerto Rico,XXXXXXXXX,Winifred,14547,Johnston,XXXXXXXXX,Corporate,PR,4028 Rustic Valley,725,18.26099014,-66.03705597
Chapel Hill,EE. UU.,XXXXXXXXX,Hillary,17243,Barton,XXXXXXXXX,Corporate,NC,8713 Thunder Pike,27514,35.90821838,-79.04585266
